sample_index,y_true,basemodel_pred,cancer_expert_pred,changed,recovered_stroma_false_negative,new_stroma_false_positive,true_epithelium_changed_to_stroma
4538,8,8,8,False,False,False,False
4539,1,1,1,False,False,False,False
4540,6,6,6,False,False,False,False
4541,4,4,4,False,False,False,False
4542,0,0,0,False,False,False,False
4543,3,3,3,False,False,False,False
4544,0,0,0,False,False,False,False
4545,5,5,5,False,False,False,False
4546,3,3,3,False,False,False,False
4547,5,5,5,False,False,False,False
4548,4,4,4,False,False,False,False
4549,8,8,8,False,False,False,False
4550,7,8,7,True,True,False,False
4551,2,2,2,False,False,False,False
4552,5,5,5,False,False,False,False
4553,0,0,0,False,False,False,False
4554,5,8,7,True,False,True,False
4555,0,0,0,False,False,False,False
4556,0,5,5,False,False,False,False
4557,0,0,0,False,False,False,False
4558,5,5,5,False,False,False,False
4559,4,4,4,False,False,False,False
4560,0,0,0,False,False,False,False
4561,1,1,1,False,False,False,False
4562,2,2,2,False,False,False,False
4563,5,5,5,False,False,False,False
4564,3,3,3,False,False,False,False
4565,8,8,8,False,False,False,False
4566,5,5,5,False,False,False,False
4567,5,5,5,False,False,False,False
4568,8,8,8,False,False,False,False
4569,7,8,7,True,True,False,False
4570,8,8,8,False,False,False,False
4571,3,3,3,False,False,False,False
4572,8,8,8,False,False,False,False
4573,6,6,6,False,False,False,False
4574,0,0,0,False,False,False,False
4575,4,4,4,False,False,False,False
4576,8,8,8,False,False,False,False
4577,3,3,3,False,False,False,False
4578,0,0,0,False,False,False,False
4579,4,4,4,False,False,False,False
4580,1,1,1,False,False,False,False
4581,0,0,0,False,False,False,False
4582,3,3,3,False,False,False,False
4583,0,5,5,False,False,False,False
4584,6,3,3,False,False,False,False
4585,4,4,4,False,False,False,False
4586,0,0,0,False,False,False,False
4587,1,1,1,False,False,False,False
4588,8,8,8,False,False,False,False
4589,0,0,0,False,False,False,False
4590,6,6,6,False,False,False,False
4591,5,5,5,False,False,False,False
4592,8,8,8,False,False,False,False
4593,4,4,4,False,False,False,False
4594,8,8,8,False,False,False,False
4595,3,3,3,False,False,False,False
4596,8,8,8,False,False,False,False
4597,0,0,0,False,False,False,False
4598,0,5,5,False,False,False,False
4599,3,3,3,False,False,False,False
4600,6,6,6,False,False,False,False
4601,8,8,8,False,False,False,False
4602,3,3,3,False,False,False,False
4603,3,3,3,False,False,False,False
4604,0,0,0,False,False,False,False
4605,8,8,8,False,False,False,False
4606,8,8,8,False,False,False,False
4607,4,4,4,False,False,False,False
4608,6,8,8,False,False,False,False
4609,5,5,5,False,False,False,False
4610,0,5,5,False,False,False,False
4611,1,1,1,False,False,False,False
4612,1,1,1,False,False,False,False
4613,6,8,8,False,False,False,False
4614,5,5,5,False,False,False,False
4615,8,8,8,False,False,False,False
4616,3,3,3,False,False,False,False
4617,8,8,8,False,False,False,False
4618,0,0,0,False,False,False,False
4619,8,8,8,False,False,False,False
4620,2,2,2,False,False,False,False
4621,1,1,1,False,False,False,False
4622,4,4,4,False,False,False,False
4623,6,6,6,False,False,False,False
4624,4,4,4,False,False,False,False
4625,0,5,5,False,False,False,False
4626,0,0,0,False,False,False,False
4627,0,0,0,False,False,False,False
4628,0,0,0,False,False,False,False
4629,5,5,5,False,False,False,False
4630,2,2,2,False,False,False,False
4631,1,1,1,False,False,False,False
4632,8,8,8,False,False,False,False
4633,1,1,1,False,False,False,False
4634,5,5,5,False,False,False,False
4635,0,5,5,False,False,False,False
4636,8,8,8,False,False,False,False
4637,0,0,0,False,False,False,False
4638,6,6,6,False,False,False,False
4639,5,5,5,False,False,False,False
4640,5,5,5,False,False,False,False
4641,3,3,3,False,False,False,False
4642,8,8,8,False,False,False,False
4643,8,8,8,False,False,False,False
4644,1,1,1,False,False,False,False
4645,8,8,8,False,False,False,False
4646,1,1,1,False,False,False,False
4647,0,5,5,False,False,False,False
4648,0,0,0,False,False,False,False
4649,1,1,1,False,False,False,False
4650,0,0,0,False,False,False,False
4651,8,8,8,False,False,False,False
4652,4,4,4,False,False,False,False
4653,1,1,1,False,False,False,False
4654,5,5,5,False,False,False,False
4655,8,8,8,False,False,False,False
4656,1,1,1,False,False,False,False
4657,5,5,5,False,False,False,False
4658,0,0,0,False,False,False,False
4659,0,5,5,False,False,False,False
4660,7,8,7,True,True,False,False
4661,7,5,7,True,True,False,False
4662,6,3,3,False,False,False,False
4663,0,0,0,False,False,False,False
4664,0,0,0,False,False,False,False
4665,8,8,8,False,False,False,False
4666,0,0,0,False,False,False,False
4667,0,0,0,False,False,False,False
4668,8,8,8,False,False,False,False
4669,0,0,0,False,False,False,False
4670,0,0,0,False,False,False,False
4671,8,8,8,False,False,False,False
4672,7,8,7,True,True,False,False
4673,0,0,0,False,False,False,False
4674,1,1,1,False,False,False,False
4675,6,6,6,False,False,False,False
4676,5,5,5,False,False,False,False
4677,2,2,2,False,False,False,False
4678,8,8,8,False,False,False,False
4679,7,8,7,True,True,False,False
4680,0,0,0,False,False,False,False
4681,3,3,3,False,False,False,False
4682,0,0,0,False,False,False,False
4683,2,2,2,False,False,False,False
4684,4,4,4,False,False,False,False
4685,6,6,6,False,False,False,False
4686,3,3,3,False,False,False,False
4687,0,0,0,False,False,False,False
4688,0,0,0,False,False,False,False
4689,5,5,5,False,False,False,False
4690,8,8,8,False,False,False,False
4691,6,3,3,False,False,False,False
4692,1,1,1,False,False,False,False
4693,0,0,0,False,False,False,False
4694,4,4,4,False,False,False,False
4695,0,0,0,False,False,False,False
4696,4,4,4,False,False,False,False
4697,5,5,5,False,False,False,False
4698,5,5,5,False,False,False,False
4699,0,0,0,False,False,False,False
4700,8,8,8,False,False,False,False
4701,6,6,6,False,False,False,False
4702,5,5,5,False,False,False,False
4703,8,8,8,False,False,False,False
4704,3,3,3,False,False,False,False
4705,5,5,5,False,False,False,False
4706,0,0,0,False,False,False,False
4707,6,6,6,False,False,False,False
4708,4,4,4,False,False,False,False
4709,8,8,8,False,False,False,False
4710,4,4,4,False,False,False,False
4711,1,1,1,False,False,False,False
4712,0,0,0,False,False,False,False
4713,0,0,0,False,False,False,False
4714,7,5,7,True,True,False,False
4715,3,3,3,False,False,False,False
4716,8,8,8,False,False,False,False
4717,6,6,6,False,False,False,False
4718,0,0,0,False,False,False,False
4719,8,8,8,False,False,False,False
4720,6,6,6,False,False,False,False
4721,1,1,1,False,False,False,False
4722,3,3,3,False,False,False,False
4723,2,2,2,False,False,False,False
4724,3,3,3,False,False,False,False
4725,3,3,3,False,False,False,False
4726,3,3,3,False,False,False,False
4727,1,1,1,False,False,False,False
4728,8,8,8,False,False,False,False
4729,6,6,6,False,False,False,False
4730,5,5,5,False,False,False,False
4731,7,8,7,True,True,False,False
4732,4,4,4,False,False,False,False
4733,8,8,8,False,False,False,False
4734,2,2,2,False,False,False,False
4735,1,1,1,False,False,False,False
4736,6,8,8,False,False,False,False
4737,6,6,6,False,False,False,False
4738,0,5,5,False,False,False,False
4739,0,0,0,False,False,False,False
4740,4,4,4,False,False,False,False
4741,2,2,2,False,False,False,False
4742,3,3,3,False,False,False,False
4743,8,8,8,False,False,False,False
4744,8,8,8,False,False,False,False
4745,1,1,1,False,False,False,False
4746,6,6,6,False,False,False,False
4747,6,6,6,False,False,False,False
4748,0,0,0,False,False,False,False
4749,1,1,1,False,False,False,False
4750,8,8,8,False,False,False,False
4751,1,1,1,False,False,False,False
4752,1,1,1,False,False,False,False
4753,3,3,3,False,False,False,False
4754,0,0,0,False,False,False,False
4755,4,4,4,False,False,False,False
4756,8,8,8,False,False,False,False
4757,5,5,5,False,False,False,False
4758,8,8,8,False,False,False,False
4759,0,0,0,False,False,False,False
4760,1,1,1,False,False,False,False
4761,3,3,3,False,False,False,False
4762,0,0,0,False,False,False,False
4763,4,4,4,False,False,False,False
4764,7,6,6,False,False,False,False
4765,8,8,8,False,False,False,False
4766,8,8,8,False,False,False,False
4767,5,5,5,False,False,False,False
4768,1,1,1,False,False,False,False
4769,6,6,6,False,False,False,False
4770,2,2,2,False,False,False,False
4771,4,4,4,False,False,False,False
4772,5,5,5,False,False,False,False
4773,8,8,8,False,False,False,False
4774,8,8,8,False,False,False,False
4775,3,3,3,False,False,False,False
4776,0,0,0,False,False,False,False
4777,3,3,3,False,False,False,False
4778,6,8,8,False,False,False,False
4779,8,8,8,False,False,False,False
4780,0,0,0,False,False,False,False
4781,6,6,6,False,False,False,False
4782,4,4,4,False,False,False,False
4783,0,0,0,False,False,False,False
4784,3,3,3,False,False,False,False
4785,3,3,3,False,False,False,False
4786,3,3,3,False,False,False,False
4787,4,4,4,False,False,False,False
4788,7,5,7,True,True,False,False
4789,8,8,8,False,False,False,False
4790,1,1,1,False,False,False,False
4791,0,0,0,False,False,False,False
4792,0,0,0,False,False,False,False
4793,5,5,5,False,False,False,False
4794,6,6,6,False,False,False,False
4795,4,5,5,False,False,False,False
4796,8,8,8,False,False,False,False
4797,1,1,1,False,False,False,False
4798,1,1,1,False,False,False,False
4799,1,1,1,False,False,False,False
4800,8,8,8,False,False,False,False
4801,3,3,3,False,False,False,False
4802,0,5,5,False,False,False,False
4803,0,0,0,False,False,False,False
4804,3,3,3,False,False,False,False
4805,0,0,0,False,False,False,False
4806,0,0,0,False,False,False,False
4807,3,3,3,False,False,False,False
4808,2,2,2,False,False,False,False
4809,7,7,7,False,False,False,False
4810,7,8,7,True,True,False,False
4811,4,4,4,False,False,False,False
4812,4,4,4,False,False,False,False
4813,0,0,0,False,False,False,False
4814,4,4,4,False,False,False,False
4815,0,0,0,False,False,False,False
4816,0,0,0,False,False,False,False
4817,5,5,5,False,False,False,False
4818,0,0,0,False,False,False,False
4819,0,0,0,False,False,False,False
4820,8,8,8,False,False,False,False
4821,2,2,2,False,False,False,False
4822,7,8,7,True,True,False,False
4823,0,0,0,False,False,False,False
4824,0,0,0,False,False,False,False
4825,0,0,0,False,False,False,False
4826,4,7,7,False,False,False,False
4827,4,4,4,False,False,False,False
4828,6,6,6,False,False,False,False
4829,4,4,4,False,False,False,False
4830,4,4,4,False,False,False,False
4831,0,0,0,False,False,False,False
4832,5,5,5,False,False,False,False
4833,6,6,6,False,False,False,False
4834,8,8,8,False,False,False,False
4835,8,8,8,False,False,False,False
4836,8,8,8,False,False,False,False
4837,8,8,8,False,False,False,False
4838,7,7,7,False,False,False,False
4839,6,6,6,False,False,False,False
4840,4,4,4,False,False,False,False
4841,1,1,1,False,False,False,False
4842,1,1,1,False,False,False,False
4843,4,4,4,False,False,False,False
4844,6,6,6,False,False,False,False
4845,6,8,8,False,False,False,False
4846,0,0,0,False,False,False,False
4847,1,1,1,False,False,False,False
4848,5,5,5,False,False,False,False
4849,8,8,8,False,False,False,False
4850,2,2,2,False,False,False,False
4851,4,4,4,False,False,False,False
4852,8,8,8,False,False,False,False
4853,6,6,6,False,False,False,False
4854,4,4,4,False,False,False,False
4855,4,4,4,False,False,False,False
4856,0,0,0,False,False,False,False
4857,6,6,6,False,False,False,False
4858,1,1,1,False,False,False,False
4859,4,4,4,False,False,False,False
4860,4,4,4,False,False,False,False
4861,0,0,0,False,False,False,False
4862,0,0,0,False,False,False,False
4863,0,0,0,False,False,False,False
4864,0,0,0,False,False,False,False
4865,5,5,5,False,False,False,False
4866,8,8,8,False,False,False,False
4867,1,1,1,False,False,False,False
4868,6,6,6,False,False,False,False
4869,8,8,8,False,False,False,False
4870,8,8,8,False,False,False,False
4871,4,4,4,False,False,False,False
4872,1,1,1,False,False,False,False
4873,4,4,4,False,False,False,False
4874,3,3,3,False,False,False,False
4875,2,2,2,False,False,False,False
4876,1,1,1,False,False,False,False
4877,8,8,8,False,False,False,False
4878,5,4,4,False,False,False,False
4879,1,1,1,False,False,False,False
4880,4,4,4,False,False,False,False
4881,4,4,4,False,False,False,False
4882,0,0,0,False,False,False,False
4883,4,4,4,False,False,False,False
4884,8,8,8,False,False,False,False
4885,0,0,0,False,False,False,False
4886,2,2,2,False,False,False,False
4887,8,8,8,False,False,False,False
4888,3,3,3,False,False,False,False
4889,2,2,2,False,False,False,False
4890,8,8,8,False,False,False,False
4891,8,8,8,False,False,False,False
4892,0,0,0,False,False,False,False
4893,3,3,3,False,False,False,False
4894,0,0,0,False,False,False,False
4895,1,1,1,False,False,False,False
4896,3,3,3,False,False,False,False
4897,1,1,1,False,False,False,False
4898,6,6,6,False,False,False,False
4899,5,5,5,False,False,False,False
4900,6,6,6,False,False,False,False
4901,6,6,6,False,False,False,False
4902,1,1,1,False,False,False,False
4903,1,1,1,False,False,False,False
4904,8,8,8,False,False,False,False
4905,0,0,0,False,False,False,False
4906,4,4,4,False,False,False,False
4907,1,1,1,False,False,False,False
4908,7,5,7,True,True,False,False
4909,8,8,8,False,False,False,False
4910,0,0,0,False,False,False,False
4911,3,3,3,False,False,False,False
4912,6,6,6,False,False,False,False
4913,7,7,7,False,False,False,False
4914,2,2,2,False,False,False,False
4915,4,4,4,False,False,False,False
4916,8,8,8,False,False,False,False
4917,1,1,1,False,False,False,False
4918,6,6,6,False,False,False,False
4919,1,1,1,False,False,False,False
4920,1,1,1,False,False,False,False
4921,5,1,1,False,False,False,False
4922,0,0,0,False,False,False,False
4923,0,0,0,False,False,False,False
4924,5,5,7,True,False,True,False
4925,3,3,3,False,False,False,False
4926,3,3,3,False,False,False,False
4927,8,8,8,False,False,False,False
4928,6,6,6,False,False,False,False
4929,1,1,1,False,False,False,False
4930,1,1,1,False,False,False,False
4931,8,8,8,False,False,False,False
4932,7,7,7,False,False,False,False
4933,3,3,3,False,False,False,False
4934,8,8,8,False,False,False,False
4935,3,3,3,False,False,False,False
4936,4,6,6,False,False,False,False
4937,0,0,0,False,False,False,False
4938,0,0,0,False,False,False,False
4939,7,5,7,True,True,False,False
4940,1,1,1,False,False,False,False
4941,6,6,6,False,False,False,False
4942,6,6,6,False,False,False,False
4943,4,4,4,False,False,False,False
4944,6,6,6,False,False,False,False
4945,4,4,4,False,False,False,False
4946,0,0,0,False,False,False,False
4947,4,4,4,False,False,False,False
4948,2,2,2,False,False,False,False
4949,4,4,4,False,False,False,False
4950,1,1,1,False,False,False,False
4951,8,8,8,False,False,False,False
4952,0,0,0,False,False,False,False
4953,3,3,3,False,False,False,False
4954,1,1,1,False,False,False,False
4955,4,0,0,False,False,False,False
4956,0,5,5,False,False,False,False
4957,4,4,4,False,False,False,False
4958,8,8,8,False,False,False,False
4959,5,2,2,False,False,False,False
4960,6,6,6,False,False,False,False
4961,6,6,6,False,False,False,False
4962,0,0,0,False,False,False,False
4963,3,3,3,False,False,False,False
4964,4,4,4,False,False,False,False
4965,0,5,5,False,False,False,False
4966,3,3,3,False,False,False,False
4967,4,4,4,False,False,False,False
4968,0,0,0,False,False,False,False
4969,8,8,8,False,False,False,False
4970,8,8,8,False,False,False,False
4971,2,2,2,False,False,False,False
4972,6,8,8,False,False,False,False
4973,6,3,3,False,False,False,False
4974,6,6,6,False,False,False,False
4975,0,0,0,False,False,False,False
4976,3,3,3,False,False,False,False
4977,8,8,8,False,False,False,False
4978,2,2,2,False,False,False,False
4979,1,1,1,False,False,False,False
4980,7,7,7,False,False,False,False
4981,0,0,0,False,False,False,False
4982,0,0,0,False,False,False,False
4983,5,5,5,False,False,False,False
4984,5,4,4,False,False,False,False
4985,6,6,6,False,False,False,False
4986,8,8,8,False,False,False,False
4987,6,8,8,False,False,False,False
4988,8,8,8,False,False,False,False
4989,4,4,4,False,False,False,False
4990,0,0,0,False,False,False,False
4991,8,8,8,False,False,False,False
4992,7,7,7,False,False,False,False
4993,1,1,1,False,False,False,False
4994,1,1,1,False,False,False,False
4995,3,3,3,False,False,False,False
4996,1,1,1,False,False,False,False
4997,7,7,7,False,False,False,False
4998,4,4,4,False,False,False,False
4999,8,8,8,False,False,False,False
5000,3,3,3,False,False,False,False
5001,8,8,8,False,False,False,False
5002,6,6,6,False,False,False,False
5003,1,1,1,False,False,False,False
5004,5,5,5,False,False,False,False
5005,0,0,0,False,False,False,False
5006,8,8,8,False,False,False,False
